RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
1,1148813,2020-07-09 20:07:58.8587097,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,2340,fs02.offsec.lan,0,,A new process has been created,OFFSEC\FS02$,,"Parent process: ",PID: 0x108,Parent PID: 0x2DC,"Mandatory label: ",Target User: -\-,,"C:\Windows\System32\taskhostex.exe taskhostex.exe ",False,EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1562.002-Disable Windows Event Logging\ID4688-Audit policy deactivation attempt.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""FS02$""},{""@Name"":""SubjectDomainName"",""#text"":""OFFSEC""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""NewProcessId"",""#text"":""0x108""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\System32\\taskhostex.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0x2DC""},{""@Name"":""CommandLine"",""#text"":""taskhostex.exe ""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""}]}}"
2,1148819,2020-07-09 20:08:00.4633720,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,2340,fs02.offsec.lan,0,,A new process has been created,OFFSEC\lambda-user,,"Parent process: ",PID: 0x900,Parent PID: 0x8BC,"Mandatory label: ",Target User: -\-,,"C:\Windows\System32\auditpol.exe ""C:\Windows\system32\auditpol.exe""  /set /category:* /success:disable /failure:disable",False,EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1562.002-Disable Windows Event Logging\ID4688-Audit policy deactivation attempt.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4230534742-2542757381-3142984815-1158""},{""@Name"":""SubjectUserName"",""#text"":""lambda-user""},{""@Name"":""SubjectDomainName"",""#text"":""OFFSEC""},{""@Name"":""SubjectLogonId"",""#text"":""0x20557C5""},{""@Name"":""NewProcessId"",""#text"":""0x900""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\System32\\auditpol.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0x8BC""},{""@Name"":""CommandLine"",""#text"":""\""C:\\Windows\\system32\\auditpol.exe\""  /set /category:* /success:disable /failure:disable""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""}]}}"
3,1148820,2020-07-09 20:08:00.4790102,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,2340,fs02.offsec.lan,0,,A new process has been created,OFFSEC\lambda-user,,"Parent process: ",PID: 0x258,Parent PID: 0x900,"Mandatory label: ",Target User: -\-,,C:\Windows\System32\conhost.exe \??\C:\Windows\system32\conhost.exe 0xffffffff,False,EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1562.002-Disable Windows Event Logging\ID4688-Audit policy deactivation attempt.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4230534742-2542757381-3142984815-1158""},{""@Name"":""SubjectUserName"",""#text"":""lambda-user""},{""@Name"":""SubjectDomainName"",""#text"":""OFFSEC""},{""@Name"":""SubjectLogonId"",""#text"":""0x20557C5""},{""@Name"":""NewProcessId"",""#text"":""0x258""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\System32\\conhost.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0x900""},{""@Name"":""CommandLine"",""#text"":""\\??\\C:\\Windows\\system32\\conhost.exe 0xffffffff""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""}]}}"
