RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
1,471479,2021-04-21 09:27:51.1817985,104,Info,Microsoft-Windows-Eventlog,System,492,12164,jump01.offsec.lan,0,S-1-5-21-4230534742-2542757381-3142984815-1111,Event log cleared,OFFSEC\admmig,,The System log file was cleared,,,,,,,False,EVTX-to-MITRE-Attack\TA0003-Persistence\T1543.003-Create or Modify System Process-Windows Service\ID7045-7036 PSexec service installation.evtx,Classic,0,"{""UserData"":{""LogFileCleared"":{""SubjectUserName"":""admmig"",""SubjectDomainName"":""OFFSEC"",""Channel"":""System"",""BackupPath"":""""}}}"
2,471480,2021-04-21 09:27:56.0825092,7045,Info,Service Control Manager,System,708,10604,jump01.offsec.lan,0,S-1-5-21-4230534742-2542757381-3142984815-1111,A new service was installed in the system,,,Name: PSEXESVC,StartType: demand start,Account: LocalSystem,,,,%SystemRoot%\PSEXESVC.exe,False,EVTX-to-MITRE-Attack\TA0003-Persistence\T1543.003-Create or Modify System Process-Windows Service\ID7045-7036 PSexec service installation.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""ServiceName"",""#text"":""PSEXESVC""},{""@Name"":""ImagePath"",""#text"":""%SystemRoot%\\PSEXESVC.exe""},{""@Name"":""ServiceType"",""#text"":""user mode service""},{""@Name"":""StartType"",""#text"":""demand start""},{""@Name"":""AccountName"",""#text"":""LocalSystem""}]}}"
3,471481,2021-04-21 09:27:56.1021840,7036,Info,Service Control Manager,System,708,5480,jump01.offsec.lan,0,,Service started or stopped,,,Name: PSEXESVC | PSEXESVC,Status: running,,,,,,False,EVTX-to-MITRE-Attack\TA0003-Persistence\T1543.003-Create or Modify System Process-Windows Service\ID7045-7036 PSexec service installation.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""PSEXESVC""},{""@Name"":""param2"",""#text"":""running""}],""Binary"":""50-00-53-00-45-00-58-00-45-00-53-00-56-00-43-00-2F-00-34-00-00-00""}}"
4,471482,2021-04-21 09:27:56.2488969,7036,Info,Service Control Manager,System,708,10604,jump01.offsec.lan,0,,Service started or stopped,,,Name: PSEXESVC | PSEXESVC,Status: stopped,,,,,,False,EVTX-to-MITRE-Attack\TA0003-Persistence\T1543.003-Create or Modify System Process-Windows Service\ID7045-7036 PSexec service installation.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""PSEXESVC""},{""@Name"":""param2"",""#text"":""stopped""}],""Binary"":""50-00-53-00-45-00-58-00-45-00-53-00-56-00-43-00-2F-00-31-00-00-00""}}"
