RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
1,191969,2021-04-26 15:03:05.9922307,1,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,1404,1996,fs02.offsec.lan,0,S-1-5-18,Process creation,NT AUTHORITY\SYSTEM,,"ProcessID: 3068, ProcessGUID: 7cf65fc7-d629-6086-b80a-000000002000","RuleName: technique_id=T1015,technique_name=Accessibility Features","SHA1=7C3D7281E1151FE4127923F4B4C3CD36438E1A12,MD5=F5AE03DE0AD60F5B17B82F2CD68402FE,SHA256=6F88FB88FFB0F1D5465C2826E5B4F523598B1B8378377C8378FFEBC171BAD18B,IMPHASH=77AED1ADAF24B344F08C8AD1432908C3",ParentProcess: C:\Windows\System32\cmd.exe,"ParentProcessID: 3492, ParentProcessGUID: 7cf65fc7-d629-6086-b70a-000000002000",ParentCommandLine: C:\Windows\system32\cmd.exe /Q /c echo cd  ^&gt; \\127.0.0.1\C$\__output 2^&gt;^&amp;1 &gt; C:\Windows\TEMP\execute.bat &amp; C:\Windows\system32\cmd.exe /Q /c C:\Windows\TEMP\execute.bat &amp; del C:\Windows\TEMP\execute.bat,"C:\Windows\system32\cmd.exe  /Q /c C:\Windows\TEMP\execute.bat ",False,EVTX-to-MITRE-Attack\TA0002-Execution\T1047-Windows Management Instrumentation\ID1-WMIexec process execution.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1015,technique_name=Accessibility Features""},{""@Name"":""UtcTime"",""#text"":""2021-04-26 15:03:05.976""},{""@Name"":""ProcessGuid"",""#text"":""7cf65fc7-d629-6086-b80a-000000002000""},{""@Name"":""ProcessId"",""#text"":""3068""},{""@Name"":""Image"",""#text"":""C:\\Windows\\System32\\cmd.exe""},{""@Name"":""FileVersion"",""#text"":""6.3.9600.17415 (winblue_r4.141028-1500)""},{""@Name"":""Description"",""#text"":""Windows Command Processor""},{""@Name"":""Product"",""#text"":""Microsoft® Windows® Operating System""},{""@Name"":""Company"",""#text"":""Microsoft Corporation""},{""@Name"":""OriginalFileName"",""#text"":""Cmd.Exe""},{""@Name"":""CommandLine"",""#text"":""C:\\Windows\\system32\\cmd.exe  /Q /c C:\\Windows\\TEMP\\execute.bat ""},{""@Name"":""CurrentDirectory"",""#text"":""C:\\Windows\\system32\\""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""},{""@Name"":""LogonGuid"",""#text"":""7cf65fc7-2e59-6080-e703-000000000000""},{""@Name"":""LogonId"",""#text"":""0x3E7""},{""@Name"":""TerminalSessionId"",""#text"":""0""},{""@Name"":""IntegrityLevel"",""#text"":""System""},{""@Name"":""Hashes"",""#text"":""SHA1=7C3D7281E1151FE4127923F4B4C3CD36438E1A12,MD5=F5AE03DE0AD60F5B17B82F2CD68402FE,SHA256=6F88FB88FFB0F1D5465C2826E5B4F523598B1B8378377C8378FFEBC171BAD18B,IMPHASH=77AED1ADAF24B344F08C8AD1432908C3""},{""@Name"":""ParentProcessGuid"",""#text"":""7cf65fc7-d629-6086-b70a-000000002000""},{""@Name"":""ParentProcessId"",""#text"":""3492""},{""@Name"":""ParentImage"",""#text"":""C:\\Windows\\System32\\cmd.exe""},{""@Name"":""ParentCommandLine"",""#text"":""C:\\Windows\\system32\\cmd.exe /Q /c echo cd  ^&gt; \\\\127.0.0.1\\C$\\__output 2^&gt;^&amp;1 &gt; C:\\Windows\\TEMP\\execute.bat &amp; C:\\Windows\\system32\\cmd.exe /Q /c C:\\Windows\\TEMP\\execute.bat &amp; del C:\\Windows\\TEMP\\execute.bat""}]}}"
