RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
1,44867,2021-11-08 15:01:27.6046463,1,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,1068,1628,fs03vuln.offsec.lan,0,S-1-5-18,Process creation,OFFSEC\admmig,,"ProcessID: 1860, ProcessGUID: a57649d1-3bc7-6189-091b-5d0300000000","RuleName: technique_id=T1086,technique_name=PowerShell","SHA1=9F1E24917EF96BBB339F4E2A226ACAFD1009F47B,MD5=C031E215B8B08C752BF362F6D4C5D3AD,SHA256=840E1F9DC5A29BEBF01626822D7390251E9CF05BB3560BA7B68BDB8A41CF08E3,IMPHASH=099B747A4A31983374E54912D4BB7C44",ParentProcess: C:\Windows\System32\wbem\WmiPrvSE.exe,"ParentProcessID: 1508, ParentProcessGUID: a57649d1-1303-6179-d9c8-010000000000",ParentCommandLine: C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding,"powershell $env:I4Pzl|.(Get-C`ommand ('{1}e{0}'-f'x','i'))",False,EVTX-to-MITRE-Attack\TA0002-Execution\T1047-Windows Management Instrumentation\ID1-WMI spwaning PowerShell process - WMImplant.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1086,technique_name=PowerShell""},{""@Name"":""UtcTime"",""#text"":""2021-11-08 15:01:27.604""},{""@Name"":""ProcessGuid"",""#text"":""a57649d1-3bc7-6189-091b-5d0300000000""},{""@Name"":""ProcessId"",""#text"":""1860""},{""@Name"":""Image"",""#text"":""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe""},{""@Name"":""FileVersion"",""#text"":""6.3.9600.17415 (winblue_r4.141028-1500)""},{""@Name"":""Description"",""#text"":""Windows PowerShell""},{""@Name"":""Product"",""#text"":""Microsoft® Windows® Operating System""},{""@Name"":""Company"",""#text"":""Microsoft Corporation""},{""@Name"":""OriginalFileName"",""#text"":""PowerShell.EXE""},{""@Name"":""CommandLine"",""#text"":""powershell $env:I4Pzl|.(Get-C`ommand ('{1}e{0}'-f'x','i'))""},{""@Name"":""CurrentDirectory"",""#text"":""C:\\Windows\\system32\\""},{""@Name"":""User"",""#text"":""OFFSEC\\admmig""},{""@Name"":""LogonGuid"",""#text"":""a57649d1-3bc7-6189-ad1a-5d0300000000""},{""@Name"":""LogonId"",""#text"":""0x35D1AAD""},{""@Name"":""TerminalSessionId"",""#text"":""0""},{""@Name"":""IntegrityLevel"",""#text"":""High""},{""@Name"":""Hashes"",""#text"":""SHA1=9F1E24917EF96BBB339F4E2A226ACAFD1009F47B,MD5=C031E215B8B08C752BF362F6D4C5D3AD,SHA256=840E1F9DC5A29BEBF01626822D7390251E9CF05BB3560BA7B68BDB8A41CF08E3,IMPHASH=099B747A4A31983374E54912D4BB7C44""},{""@Name"":""ParentProcessGuid"",""#text"":""a57649d1-1303-6179-d9c8-010000000000""},{""@Name"":""ParentProcessId"",""#text"":""1508""},{""@Name"":""ParentImage"",""#text"":""C:\\Windows\\System32\\wbem\\WmiPrvSE.exe""},{""@Name"":""ParentCommandLine"",""#text"":""C:\\Windows\\system32\\wbem\\wmiprvse.exe -secured -Embedding""}]}}"
