RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
1,352963,2021-04-21 13:30:00.5696790,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,3572,srvdefender01.offsec.lan,0,,A new process has been created,OFFSEC\admmig,,Parent process: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PID: 0x15B4,Parent PID: 0x17E8,Mandatory label: SECURITY_MANDATORY_HIGH_RID,Target User: -\-,,"C:\Windows\System32\schtasks.exe ""C:\Windows\system32\schtasks.exe"" /create /sc minute /mo 1 /tn eviltask /tr C:\tools\shell.cmd /ru SYSTEM",False,EVTX-to-MITRE-Attack\TA0002-Execution\T1053.005-Scheduled Task\ID4688-4698 Persistent scheduled task with SYSTEM privileges creation.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},{""@Name"":""SubjectUserName"",""#text"":""admmig""},{""@Name"":""SubjectDomainName"",""#text"":""OFFSEC""},{""@Name"":""SubjectLogonId"",""#text"":""0x6FC89E""},{""@Name"":""NewProcessId"",""#text"":""0x15B4""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\System32\\schtasks.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1937""},{""@Name"":""ProcessId"",""#text"":""0x17E8""},{""@Name"":""CommandLine"",""#text"":""\""C:\\Windows\\system32\\schtasks.exe\"" /create /sc minute /mo 1 /tn eviltask /tr C:\\tools\\shell.cmd /ru SYSTEM""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""},{""@Name"":""ParentProcessName"",""#text"":""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe""},{""@Name"":""MandatoryLabel"",""#text"":""S-1-16-12288""}]}}"
2,352964,2021-04-21 13:30:00.5894609,4698,LogAlways,Microsoft-Windows-Security-Auditing,Security,584,616,srvdefender01.offsec.lan,0,,Scheduled Task created,OFFSEC\admmig,,TaskName: \eviltask,"TaskContent: &lt;?xml version=""1.0"" encoding=""UTF-16""?&gt;, &lt;Task version=""1.2"" xmlns=""http://schemas.microsoft.com/windows/2004/02/mit/task""&gt;,   &lt;RegistrationInfo&gt;,     &lt;Date&gt;2021-04-21T13:30:00&lt;/Date&gt;,     &lt;Author&gt;OFFSEC\admmig&lt;/Author&gt;,     &lt;URI&gt;\eviltask&lt;/URI&gt;,   &lt;/RegistrationInfo&gt;,   &lt;Triggers&gt;,     &lt;TimeTrigger&gt;,       &lt;Repetition&gt;,         &lt;Interval&gt;PT1M&lt;/Interval&gt;,         &lt;StopAtDurationEnd&gt;false&lt;/StopAtDurationEnd&gt;,       &lt;/Repetition&gt;,       &lt;StartBoundary&gt;2021-04-21T13:30:00&lt;/StartBoundary&gt;,       &lt;Enabled&gt;true&lt;/Enabled&gt;,     &lt;/TimeTrigger&gt;,   &lt;/Triggers&gt;,   &lt;Settings&gt;,     &lt;MultipleInstancesPolicy&gt;IgnoreNew&lt;/MultipleInstancesPolicy&gt;,     &lt;DisallowStartIfOnBatteries&gt;true&lt;/DisallowStartIfOnBatteries&gt;,     &lt;StopIfGoingOnBatteries&gt;true&lt;/StopIfGoingOnBatteries&gt;,     &lt;AllowHardTerminate&gt;true&lt;/AllowHardTerminate&gt;,     &lt;StartWhenAvailable&gt;false&lt;/StartWhenAvailable&gt;,     &lt;RunOnlyIfNetworkAvailable&gt;false&lt;/RunOnlyIfNetworkAvailable&gt;,     &lt;IdleSettings&gt;,       &lt;Duration&gt;PT10M&lt;/Duration&gt;,       &lt;WaitTimeout&gt;PT1H&lt;/WaitTimeout&gt;,       &lt;StopOnIdleEnd&gt;true&lt;/StopOnIdleEnd&gt;,       &lt;RestartOnIdle&gt;false&lt;/RestartOnIdle&gt;,     &lt;/IdleSettings&gt;,     &lt;AllowStartOnDemand&gt;true&lt;/AllowStartOnDemand&gt;,     &lt;Enabled&gt;true&lt;/Enabled&gt;,     &lt;Hidden&gt;false&lt;/Hidden&gt;,     &lt;RunOnlyIfIdle&gt;false&lt;/RunOnlyIfIdle&gt;,     &lt;WakeToRun&gt;false&lt;/WakeToRun&gt;,     &lt;ExecutionTimeLimit&gt;PT72H&lt;/ExecutionTimeLimit&gt;,     &lt;Priority&gt;7&lt;/Priority&gt;,   &lt;/Settings&gt;,   &lt;Actions Context=""Author""&gt;,     &lt;Exec&gt;,       &lt;Command&gt;C:\tools\shell.cmd&lt;/Command&gt;,     &lt;/Exec&gt;,   &lt;/Actions&gt;,   &lt;Principals&gt;,     &lt;Principal id=""Author""&gt;,       &lt;UserId&gt;S-1-5-18&lt;/UserId&gt;,       &lt;RunLevel&gt;LeastPrivilege&lt;/RunLevel&gt;,     &lt;/Principal&gt;,   &lt;/Principals&gt;, &lt;/Task&gt;",,,,,,False,EVTX-to-MITRE-Attack\TA0002-Execution\T1053.005-Scheduled Task\ID4688-4698 Persistent scheduled task with SYSTEM privileges creation.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},{""@Name"":""SubjectUserName"",""#text"":""admmig""},{""@Name"":""SubjectDomainName"",""#text"":""OFFSEC""},{""@Name"":""SubjectLogonId"",""#text"":""0x6FC89E""},{""@Name"":""TaskName"",""#text"":""\\eviltask""},{""@Name"":""TaskContent"",""#text"":""&lt;?xml version=\""1.0\"" encoding=\""UTF-16\""?&gt;, &lt;Task version=\""1.2\"" xmlns=\""http://schemas.microsoft.com/windows/2004/02/mit/task\""&gt;,   &lt;RegistrationInfo&gt;,     &lt;Date&gt;2021-04-21T13:30:00&lt;/Date&gt;,     &lt;Author&gt;OFFSEC\\admmig&lt;/Author&gt;,     &lt;URI&gt;\\eviltask&lt;/URI&gt;,   &lt;/RegistrationInfo&gt;,   &lt;Triggers&gt;,     &lt;TimeTrigger&gt;,       &lt;Repetition&gt;,         &lt;Interval&gt;PT1M&lt;/Interval&gt;,         &lt;StopAtDurationEnd&gt;false&lt;/StopAtDurationEnd&gt;,       &lt;/Repetition&gt;,       &lt;StartBoundary&gt;2021-04-21T13:30:00&lt;/StartBoundary&gt;,       &lt;Enabled&gt;true&lt;/Enabled&gt;,     &lt;/TimeTrigger&gt;,   &lt;/Triggers&gt;,   &lt;Settings&gt;,     &lt;MultipleInstancesPolicy&gt;IgnoreNew&lt;/MultipleInstancesPolicy&gt;,     &lt;DisallowStartIfOnBatteries&gt;true&lt;/DisallowStartIfOnBatteries&gt;,     &lt;StopIfGoingOnBatteries&gt;true&lt;/StopIfGoingOnBatteries&gt;,     &lt;AllowHardTerminate&gt;true&lt;/AllowHardTerminate&gt;,     &lt;StartWhenAvailable&gt;false&lt;/StartWhenAvailable&gt;,     &lt;RunOnlyIfNetworkAvailable&gt;false&lt;/RunOnlyIfNetworkAvailable&gt;,     &lt;IdleSettings&gt;,       &lt;Duration&gt;PT10M&lt;/Duration&gt;,       &lt;WaitTimeout&gt;PT1H&lt;/WaitTimeout&gt;,       &lt;StopOnIdleEnd&gt;true&lt;/StopOnIdleEnd&gt;,       &lt;RestartOnIdle&gt;false&lt;/RestartOnIdle&gt;,     &lt;/IdleSettings&gt;,     &lt;AllowStartOnDemand&gt;true&lt;/AllowStartOnDemand&gt;,     &lt;Enabled&gt;true&lt;/Enabled&gt;,     &lt;Hidden&gt;false&lt;/Hidden&gt;,     &lt;RunOnlyIfIdle&gt;false&lt;/RunOnlyIfIdle&gt;,     &lt;WakeToRun&gt;false&lt;/WakeToRun&gt;,     &lt;ExecutionTimeLimit&gt;PT72H&lt;/ExecutionTimeLimit&gt;,     &lt;Priority&gt;7&lt;/Priority&gt;,   &lt;/Settings&gt;,   &lt;Actions Context=\""Author\""&gt;,     &lt;Exec&gt;,       &lt;Command&gt;C:\\tools\\shell.cmd&lt;/Command&gt;,     &lt;/Exec&gt;,   &lt;/Actions&gt;,   &lt;Principals&gt;,     &lt;Principal id=\""Author\""&gt;,       &lt;UserId&gt;S-1-5-18&lt;/UserId&gt;,       &lt;RunLevel&gt;LeastPrivilege&lt;/RunLevel&gt;,     &lt;/Principal&gt;,   &lt;/Principals&gt;, &lt;/Task&gt;""}]}}"
3,352965,2021-04-21 13:30:03.0127677,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,3572,srvdefender01.offsec.lan,0,,A new process has been created,OFFSEC\SRVDEFENDER01$,,Parent process: C:\Program Files\Microsoft Monitoring Agent\Agent\MonitoringHost.exe,PID: 0x2AC,Parent PID: 0x1638,Mandatory label: SECURITY_MANDATORY_SYSTEM_RID,Target User: -\-,,"C:\Windows\System32\cscript.exe ""C:\Windows\system32\cscript.exe"" /nologo ""MonitorKnowledgeDiscovery.vbs""",False,EVTX-to-MITRE-Attack\TA0002-Execution\T1053.005-Scheduled Task\ID4688-4698 Persistent scheduled task with SYSTEM privileges creation.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""SRVDEFENDER01$""},{""@Name"":""SubjectDomainName"",""#text"":""OFFSEC""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""NewProcessId"",""#text"":""0x2AC""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\System32\\cscript.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0x1638""},{""@Name"":""CommandLine"",""#text"":""\""C:\\Windows\\system32\\cscript.exe\"" /nologo \""MonitorKnowledgeDiscovery.vbs\""""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""},{""@Name"":""ParentProcessName"",""#text"":""C:\\Program Files\\Microsoft Monitoring Agent\\Agent\\MonitoringHost.exe""},{""@Name"":""MandatoryLabel"",""#text"":""S-1-16-16384""}]}}"
4,352966,2021-04-21 13:30:03.0294228,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,3572,srvdefender01.offsec.lan,0,,A new process has been created,OFFSEC\SRVDEFENDER01$,,Parent process: C:\Windows\System32\cscript.exe,PID: 0xBC8,Parent PID: 0x2AC,Mandatory label: SECURITY_MANDATORY_SYSTEM_RID,Target User: -\-,,C:\Windows\System32\conhost.exe \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1,False,EVTX-to-MITRE-Attack\TA0002-Execution\T1053.005-Scheduled Task\ID4688-4698 Persistent scheduled task with SYSTEM privileges creation.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""SRVDEFENDER01$""},{""@Name"":""SubjectDomainName"",""#text"":""OFFSEC""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""NewProcessId"",""#text"":""0xBC8""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\System32\\conhost.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0x2AC""},{""@Name"":""CommandLine"",""#text"":""\\??\\C:\\Windows\\system32\\conhost.exe 0xffffffff -ForceV1""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""},{""@Name"":""ParentProcessName"",""#text"":""C:\\Windows\\System32\\cscript.exe""},{""@Name"":""MandatoryLabel"",""#text"":""S-1-16-16384""}]}}"
